1,5772_2025,15 Agu 2025,5PTI/SPP/288/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM, PO-2025-06-18-185656320,18/06/2025,20/06/2025,5KDS/BA/93/LBK/VI/2025,26/06/2025,,Pembayaran atas Bahan Kimia untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO-2025-06-18-185656320,22.477.500,KEUANGAN,15/08/2025,20/08/2025,,22.477.500,22.477.500,0,4100286718,5201433292,,0,,,,,,,,,,,,,,,,,22.477.500,21/08/2025,22.477.500,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  22.477.500 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.477.500 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.477.500 ,  - ,  - ,  - ,  - ,  22.477.500 ,  22.477.500 ,  - 
1,5773_2025,15 Agu 2025,5PTI/SPP/289/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM, PO-2025-06-18-801040384,18/06/2025,20/06/2025,5KDS/BA/93/LBK/VI/2025,26/06/2025,,Pembayaran atas Bahan Kimia untuk Kebun Sungai Dekan  sesuai No. PO PaDi UMKM : PO-2025-06-18-801040384,11.988.000,KEUANGAN,15/08/2025,20/08/2025,,11.988.000,11.988.000,0,4100286719,,,0,,,,,,,,,,,,,,,,,11.988.000,21/08/2025,11.988.000,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  11.988.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.988.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.988.000 ,  - ,  - ,  - ,  - ,  11.988.000 ,  11.988.000 ,  - 
1,5774_2025,15 Agu 2025,5PTI/SPP/290/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO-2025-06-18-915613696,18/06/2025,20/06/2025,5KDS/BA/93/LBK/VI/2025,26/06/2025,,Pembayaran atas Bahan Kimia untuk Kebun Sungai Dekan  sesuai No. PO PaDi UMKM : PO-2025-06-18-915613696,23.976.000,KEUANGAN,15/08/2025,20/08/2025,,23.976.000,23.976.000,0,4100286717,,,0,,,,,,,,,,,,,,,,,23.976.000,21/08/2025,23.976.000,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  - ,  23.976.000 ,  23.976.000 ,  - 
1,5775_2025,15 Agu 2025,5PTI/SPP/291/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO-2025-06-18-648263168,18/06/2025,20/06/2025,5KDS/BA/93/LBK/VI/2025,26/06/2025,,Pembayaran atas Bahan Kimia untuk Kebun Sungai Dekan  sesuai No. PO PaDi UMKM : PO-2025-06-18-648263168,23.976.000,KEUANGAN,15/08/2025,20/08/2025,,23.976.000,23.976.000,0,4100286714,5201433271,,0,,,,,,,,,,,,,,,,,23.976.000,21/08/2025,23.976.000,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  - ,  23.976.000 ,  23.976.000 ,  - 
1,5736_2025,14 Agu 2025,5TAN/SPP/794/VIII/2025,DANAU SALAK,CV Kharisma Karya Jaya,5TAN/SPK/15/5KDS/II/2025,01/05/2025,31/05/2025,5KDS/BASTP/34/VI/2025,02/06/2025,,Permintaan pembayaran Pekerjaan Penyisipan TBM III dan V di Afdeling VIII Kebun Danau Salak bulan Mei 2025 sesuai Surat Perjanjian No. 5TAN/SPK/15/5KDS/II/2025 tgl. 17 Pebruari 2025,4.791.422,KEUANGAN,14/08/2025,16/10/2025,,4.791.422,4.791.422,0,4300065578,5201415254,0,0,,,,,,,,,,,,,,,,,4.791.422,29/10/2025,4.791.422,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  4.791.422 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  4.791.422 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  4.791.422 ,  - ,  - ,  4.791.422 ,  4.791.422 ,  - 
1,5730_2025,14 Agu 2025,5PTI/SPP/276/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-458727424,13/05/2025,10/06/2025,5E01/BAPBM/0017/V/2025,13/05/2025,,Pembayaran atas Alat Panen untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-458727424,8.502.600,KEUANGAN,14/08/2025,19/08/2025,,8.502.600,8.502.600,0,4100283556,5201444321,0,0,,,,,,,,,,,,,,,,,8.502.600,02/09/2025,8.502.600,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  8.502.600 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  8.502.600 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  8.502.600 ,  - ,  - ,  - ,  8.502.600 ,  8.502.600 ,  - 
1,5731_2025,14 Agu 2025,5PTI/SPP/275/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-525635072,13/05/2025,10/06/2025,5E01/BAPBM/0016/V/2025,13/05/2025,,Pembayaran atas Alat Panen untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-525635072,16.808.730,KEUANGAN,14/08/2025,19/08/2025,,16.808.730,16.808.730,0,4100283555,5201444317,0,0,,,,,,,,,,,,,,,,,16.808.730,02/09/2025,16.808.730,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  16.808.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  16.808.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  16.808.730 ,  - ,  - ,  - ,  16.808.730 ,  16.808.730 ,  - 
1,5732_2025,14 Agu 2025,5PTI/SPP/274/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-422904320,13/05/2025,10/06/2025,5E01/BAPBM/0015/V/2025,13/05/2025,,Pembayaran atas Alat Panen untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-422904320,22.802.730,KEUANGAN,14/08/2025,19/08/2025,,22.802.730,22.802.730,0,4100283554,5201444313,0,0,,,,,,,,,,,,,,,,,22.802.730,02/09/2025,22.802.730,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  22.802.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.802.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.802.730 ,  - ,  - ,  - ,  22.802.730 ,  22.802.730 ,  - 
1,5733_2025,14 Agu 2025,5PTI/SPP/273/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-926172160,13/05/2025,10/06/2025,5E01/BAPBM/0013/V/2025,13/05/2025,,Pembayaran atas Alat Panen untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-926172160,17.252.730,KEUANGAN,14/08/2025,19/08/2025,,17.252.730,17.252.730,0,4100283552,5201444296,0,0,,,,,,,,,,,,,,,,,17.252.730,02/09/2025,17.252.730,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  17.252.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  17.252.730 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  17.252.730 ,  - ,  - ,  - ,  17.252.730 ,  17.252.730 ,  - 
1,5734_2025,14 Agu 2025,5PTI/SPP/272/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-872210432,13/05/2025,10/06/2025,5E01/BAPBM/0012/V/2025,13/05/2025,,Pembayaran atas Alat Panen Untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-872210432,22.891.530,KEUANGAN,14/08/2025,19/08/2025,,22.891.530,22.891.530,0,41000283551,5201444290,0,0,,,,,,,,,,,,,,,,,22.891.530,02/09/2025,22.891.530,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  22.891.530 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.891.530 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  22.891.530 ,  - ,  - ,  - ,  22.891.530 ,  22.891.530 ,  - 
1,5735_2025,14 Agu 2025,5PTI/SPP/271/VIII/2025,GUNUNG MELIAU,Xendit/PaDI UMKM,PO-2025-05-13-225782272,13/05/2025,10/06/2025,5E01/BAPBM/0011/V/2025,13/05/2025,,Pembayaran atas Alat Panen Untuk Kebun Gunung Meliau sesuai No. PO PaDi UMKM : PO-2025-05-13-225782272,5.705.400,KEUANGAN,14/08/2025,19/08/2025,,5.705.400,5.705.400,0,4100283543,5201444277,0,0,,,,,,,,,,,,,,,,,5.705.400,02/09/2025,5.705.400,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  5.705.400 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.705.400 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.705.400 ,  - ,  - ,  - ,  5.705.400 ,  5.705.400 ,  - 
1,5729_2025,13 Agu 2025,5TAN/SPP/793/VIII/2025,SUNGAI DEKAN,PT Mitra Power Perkasa,5TAN/SPK/56/KSD/IV/2025,25/04/2025,31/05/2025,5KSD/BA-STP/19/2025,30/06/2025,,"Permintaan pembayaran Pekerjaan Pemupukan Dolomite dengan Luas 44,56 Ha di Afd. VII Sungai Dekan bulan Juni 2025 sesuai Surat Perjanjian 5TAN/SPK/56/KSD/IV/2025 tgl. 25 April 2025",2.511.089,KEUANGAN,14/08/2025,19/09/2025,,2.511.089,2.511.089,0,4300068841,5201441045,0,0,,,,,2.511.089,15/10/2025,,,,,,,,,,,,,2.511.089,0,OPEX,Pemupukan,,0,0,0,0,0,0,  2.511.089 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.511.089 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  2.511.089 ,  - ,  - ,  2.511.089 ,  2.511.089 ,  - 
1,5727_2025,13 Agu 2025,5TAN/SPP/791/VIII/2025,NGABANG,PT Mitra Power Perkasa,5TAN/SPK/88.5KNG/VI/2025,02/06/2025,31/05/2025,NGabang/BASTP/02/VI/2025,31/07/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM I) seluas 286,35 Ha di Afdeling V Kebun Ngabang bulan Juni 2025 sesuai Surat Perjanjian 5TAN/SPK/88/5KNG/VI/2025 tgl. 02 Juni 2025",38.390.568,KEUANGAN,14/08/2025,26/08/2025,,38.390.568,38.390.568,0,4300072492,5201468584,0,0,,,,,,,,,,,,,,,,,38.390.568,03/09/2025,38.390.568,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  38.390.568 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  38.390.568 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  38.390.568 ,  - ,  - ,  - ,  38.390.568 ,  38.390.568 ,  - 
1,5728_2025,13 Agu 2025,5TAN/SPP/792/VIII/2025,DANAU SALAK,CV Kharisma Karya Jaya,5TAN/SPK/84/5KDS/VI/2025,17/06/2025,31/05/2025,5KDS/BASTP/75/VI/2025,30/06/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM I) seluas 885,80 Ha Kebun Danau Salak bulan Juni 2025 sesuai Surat Perjanjian 5TAN/SPK/84/5KDS/VI/2025 tgl. 17 Juni 2025",213.396.076,KEUANGAN,14/08/2025,26/08/2025,,213.396.076,213.396.076,0,4300072453,5201441404,0,0,,,,,,,,,,,,,,,,,213.396.076,25/09/2025,213.396.076,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  213.396.076 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  213.396.076 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  213.396.076 ,  - ,  - ,  - ,  213.396.076 ,  213.396.076 ,  - 
1,5708_2025,13 Agu 2025,5TAN/SPP/789/VI/2025,NGABANG,PT Mitra Power Perkasa,5TAN/SPK/60/5KNG/IV/2025 ,25/04/2025,31/12/2025,Ngabang/BASTP/03/VII/2025,31/07/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilkan (TBM II) seluas 331,35 Ha di Afdeling III Kebun Ngabang bulan Juli 2025 sesuai Surat Perjanjian No. 5TAN/SPK/60/5KNG/IV/2025 tgl. 25 April 2025",59.644.538,KEUANGAN,14/08/2025,28/08/2025,,59.644.538,59.644.538,0,4300068942,5201468585,0,0,,,,,,,,,,,,,,,,,59.644.538,03/09/2025,59.644.538,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  59.644.538 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  59.644.538 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  59.644.538 ,  - ,  - ,  - ,  59.644.538 ,  59.644.538 ,  - 
1,5707_2025,13 Agu 2025,5TAN/SPP/790/VI/2025,DANAU SALAK,CV Kharisma Karya Jaya,5KDS/SPK/37.1/V/2025,01/05/2025,31/05/2025,5KDS/BAST/39/VI/2025,02/06/2025,,Permintaan pembayaran Pekerjaan Angkutan dan Pemupukan Urea TBM Afd. V bulan Kebun Danau Salak bulan Mei 2025 sesuai Surat Perjanjian No. 5KDS/SPK/37.1/V/2025,7.587.425,KEUANGAN,14/08/2025,26/08/2025,,7.587.425,7.587.425,0,4703689129,5201415344,0,0,,,,,,,,,,,,,,,,,7.587.425,03/09/2025,7.587.425,0,OPEX,Pemupukan,,0,0,0,0,0,0,  7.587.425 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  7.587.425 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  7.587.425 ,  - ,  - ,  - ,  7.587.425 ,  7.587.425 ,  - 
1,5892_2025,20 Agu 2025,5TAN/SPP/811/VII/2025,DANAU SALAK,CV Kharisma Karya Jaya,5KDS/SPK/25.1/V/2025,01/05/2025,31/05/2025,5KDS/BASTP/27/VI/2025,02/06/2025,,Permintaan pembayaran Pekerjaan Pemeliharaan MN bulan Mei 2025 Kebun Danau Salak sesuai Surat Perjanjian No. 5KDS/SPK/25.1/V/2025 tgl. 2 Mei 2025,6.555.260,KEUANGAN,21/08/2025,26/08/2025,,6.555.260,6.555.260,0,4703689099,5201415209,0,0,,,,,,,,,,,,,,,,,6.555.260,03/09/2025,6.555.260,0,CAPEX,Pembangunan bibitan,,0,0,0,0,0,0,  6.555.260 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.555.260 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.555.260 ,  - ,  - ,  - ,  6.555.260 ,  6.555.260 ,  - 
1,5848_2025,14 Agu 2025,5TAN/SPP/806/VIII/2025,DANAU SALAK,CV Global Indo Konstruksi,5TAN/SPK/23/5KDS/II/2025 ,01/06/2025,30/06/2025,5KDS/BASTP/82/VI/2025,30/06/2025,,Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Menghasilkan (TM) di Afdeling VIII Kebun Danau Salak bulan Juni 2025 sesuai Surat Perjanjian No. 5TAN/SPK/23/5KDS/II/2025 tgl. 25 Pebruari 2025,11.372.505,KEUANGAN,20/08/2025,27/08/2025,,11.372.505,11.372.505,0,4703741816,5201441380,0,0,,,,,,,,,,,,,,,,,11.372.505,04/09/2025,11.372.505,0,OPEX,Pemeliharaan Tanaman Menghasilkan,,0,0,0,0,0,0,  11.372.505 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.372.505 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.372.505 ,  - ,  - ,  - ,  11.372.505 ,  11.372.505 ,  - 
1,5849_2025,19 Agu 2025,5TAN/SPP/807/VIII/2025,DANAU SALAK,CV Kharisma Karya Jaya, 5KDS/SPK/38.1/V/2025,01/05/2025,31/05/2025,5KDS/BASTP/40/VI/2025,02/06/2025,,Permintaan pembayaran Pekerjaan Pemupukan TBM II Afd. III bulan Mei 2025 Kebun Danau Salak sesuai Surat Perjanjian No. 5KDS/SPK/38.1/V/2025 tgl. 2 Mei 2025,7.416.644,KEUANGAN,20/08/2025,26/08/2025,,7.416.644,7.416.644,0,4703689131,5201415347,0,0,,,,,,,,,,,,,,,,,7.416.644,03/09/2025,7.416.644,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  7.416.644 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  7.416.644 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  7.416.644 ,  - ,  - ,  - ,  7.416.644 ,  7.416.644 ,  - 
1,5987_2025,22 Agu 2025,5PTI/SPP/310/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-06-18-379635712,18/06/2025,20/06/2025,5KSD/BA/93/LBK/VI/2025,26/06/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-06-18-379635712,23.976.000,KEUANGAN,25/08/2025,27/08/2025,,23.976.000,23.976.000,0,4100286716,5201433282,0,0,,,,,,,,,,,,,,,,,23.976.000,02/09/2025,23.976.000,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.976.000 ,  - ,  - ,  - ,  23.976.000 ,  23.976.000 ,  - 
1,5988_2025,22 Agu 2025,5PTI/SPP/309/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-05-24-093222912,24/05/2025,25/06/2025,Dakan/70/2025,25/05/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-05-24-093222912,14.074.800,KEUANGAN,25/08/2025,27/08/2025,,14.074.800,14.074.800,0,4100284634,5201410076,0,0,,,,,,,,,,,,,,,,,14.074.800,02/09/2025,14.074.800,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  14.074.800 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  14.074.800 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  14.074.800 ,  - ,  - ,  - ,  14.074.800 ,  14.074.800 ,  - 
1,5989_2025,22 Agu 2025,5PTI/SPP/308/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-05-24-698973184,24/05/2025,25/06/2025,Dakan/75/2025,25/05/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-05-24-698973184,11.974.680,KEUANGAN,25/08/2025,27/08/2025,,11.974.680,11.974.680,0,4100284639,5201410093,0,0,,,,,,,,,,,,,,,,,11.974.680,02/09/2025,11.974.680,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  11.974.680 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.974.680 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  11.974.680 ,  - ,  - ,  - ,  11.974.680 ,  11.974.680 ,  - 
1,5990_2025,22 Agu 2025,5PTI/SPP/307/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-05-24-506077696,24/05/2025,25/06/2025,Dakan/71/2025,25/05/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-05-24-506077696,23.139.060,KEUANGAN,25/08/2025,27/08/2025,,23.139.060,23.139.060,0,4100284635,5201410077,0,0,,,,,,,,,,,,,,,,,23.139.060,02/09/2025,23.139.060,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  23.139.060 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.139.060 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  23.139.060 ,  - ,  - ,  - ,  23.139.060 ,  23.139.060 ,  - 
1,5991_2025,22 Agu 2025,5PTI/SPP/306/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-05-24-051542528,24/05/2025,25/06/2025,Dakan/74/2025,25/05/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-05-24-051542528,10.961.250,KEUANGAN,25/08/2025,27/08/2025,,10.961.250,10.961.250,0,4100284638,5201410089,0,0,,,,,,,,,,,,,,,,,10.961.250,02/09/2025,10.961.250,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  10.961.250 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  10.961.250 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  10.961.250 ,  - ,  - ,  - ,  10.961.250 ,  10.961.250 ,  - 
1,5992_2025,22 Agu 2025,5PTI/SPP/305/VIII/2025,SUNGAI DEKAN,Xendit/PaDI UMKM,PO 2025-05-24-262805504,24/05/2025,25/06/2025,Dakan/72/2025,25/05/2025,,Pembayaran atas Alat Panen untuk Kebun Sungai Dekan sesuai No. PO PaDi UMKM : PO 2025-05-24-262805504,20.981.775,KEUANGAN,25/08/2025,27/08/2025,,20.981.775,20.981.775,0,4100284636,5201410079,0,0,,,,,,,,,,,,,,,,,20.981.775,02/09/2025,20.981.775,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  20.981.775 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  20.981.775 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  20.981.775 ,  - ,  - ,  - ,  20.981.775 ,  20.981.775 ,  - 
1,5993_2025,22 Agu 2025,5PTI/SPP/302/VIII/2025,KEMBAYAN,Xendit/PaDI UMKM,,,,,,,Pembayaran atas Alat Panen untuk Kebun Kembayan sesuai No. PO PaDi UMKM : PO-2025-05-15-127147008,6.738.477,KEUANGAN,25/08/2025,27/08/2025,,6.738.477,6.738.477,0,,5201445070,0,0,,,,,,,,,,,,,,,,,6.738.477,02/09/2025,6.738.477,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  6.738.477 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.738.477 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.738.477 ,  - ,  - ,  - ,  6.738.477 ,  6.738.477 ,  - 
1,5994_2025,22 Agu 2025,5PTI/SPP/303/VIII/2025,KEMBAYAN,Xendit/PaDI UMKM,,,,,,,Pembayaran atas Alat Panen untuk Kebun Kembayan sesuai No. PO PaDi UMKM : PO-2025-05-15-928719360,6.738.477,KEUANGAN,25/08/2025,27/08/2025,,6.738.477,6.738.477,0,,5201404102,0,0,,,,,,,,,,,,,,,,,6.738.477,02/09/2025,6.738.477,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  6.738.477 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.738.477 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  6.738.477 ,  - ,  - ,  - ,  6.738.477 ,  6.738.477 ,  - 
1,5995_2025,22 Agu 2025,5PTI/SPP/304/VIII/2025,KEMBAYAN,Xendit/PaDI UMKM,,,,,,,Pembayaran atas Alat Panen untuk Kebun Kembayan sesuai No. PO PaDi UMKM : PO-2025-05-15-916829696,5.400.372,KEUANGAN,25/08/2025,27/08/2025,,5.400.372,5.400.372,0,,5201404041,0,0,,,,,,,,,,,,,,,,,5.400.372,02/09/2025,5.400.372,0,OPEX,Panen & Pengumpulan,,0,0,0,0,0,0,  5.400.372 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.400.372 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  5.400.372 ,  - ,  - ,  - ,  5.400.372 ,  5.400.372 ,  - 
1,6028_2025,20 Agu 2025,5TAN/SPP/830/VIII/2025,DANAU SALAK,CV Kharisma Karya Jaya,5TAN/SPK/85/5KDS/VI/2025,17/06/2025,31/12/2025,5KDS/BASTP/101/VII/2025,31/07/2025,,"Permintaan pembayaran Pekerjaan Pemeliharaan Tanaman Belum Menghasilhan (TBM) II seluas 1.119,36 Ha Kebun Danau Salak bulan Juli 2025 sesuai Surat Perjanjian No. 5TAN/SPK/85/5KDS/VI/2025 tgl. 17 Juni 2025",176.821.124,KEUANGAN,26/08/2025,28/08/2025,,176.821.124,176.821.124,0,4300072454,5201465000,0,0,,,,,,,,,,,,,,,,,176.821.124,03/09/2025,176.821.124,0,CAPEX,Pemel TBM diluar Pupuk,,0,0,0,0,0,0,  176.821.124 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  176.821.124 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  176.821.124 ,  - ,  - ,  - ,  176.821.124 ,  176.821.124 ,  - 
